mol_name,smiles,mol_weight,IC50 (nM)
1008368,[H]c1c([H])c(C(=O)n2c(SC([H])([H])[H])nc3c([H])c4c(c([H])c32)OC([H])([H])C([H])([H])O4)c([H])c([H])c1OC([H])([H])[H],0.5415683719904129,0.3447449025421099
5219869,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C(=O)n1c(SC([H])([H])[H])nc2c([H])c3c(c([H])c21)OC([H])([H])C([H])([H])O3,0.5164735966112313,0.3175954022923477
4271676,[H]c1c([H])c(C(=O)N([H])c2nnc(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])n2[H])c([H])c(C([H])([H])[H])c1[H],0.48339048554020314,0.32023259370406154
3679287,[H]c1c([H])c(C(=O)N([H])c2nnc(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])n2[H])c([H])c(C(F)(F)F)c1[H],0.5684700065294144,0.31372492571766974
3439321,[H]c1c([H])c([H])c(N2N(C(=O)c3c([H])c([H])c(F)c([H])c3[H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c1[H],0.46962839952049906,0.33811791988802364
5344956,[H]C#CC([H])([H])Sc1nnc([H])n1C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H],0.3885611278596202,0.28546812465579224
347675,[H]c1c([H])c([H])c([N+](=O)[O-])c(-c2nc3c([H])c([H])c([H])c([H])c3c(=O)o2)c1[H],0.3864997258565294,0.2387151573527479
1206494,[H]c1c([H])c([H])c(-c2nc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.5772515640043182,0.35718998615719505
815192,[H]c1c([H])c([H])c(C(=O)O/N=C2\C(=O)N(C([H])([H])[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],0.4104836825397603,0.4283905623843376
1115254,[H]c1c([H])c([H])c(C(=O)n2nc(-c3c([H])c([H])c([H])c([H])c3[H])nc2SC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c([H])c1[H],0.6803151706604472,0.3634490927167029
3778136,[H]c1c([H])c([H])c(C(=O)N([H])c2nnc(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])n2[H])c([H])c1[H],0.45894309556751,0.3395926571131755
1117440,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])Sc2nc(-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn2C(=O)C([H])([H])[H])c([H])c1[H],0.5567388331537073,0.3312934724740775
3132120,[H]c1c([H])c(C(=O)C([H])([H])OC(=O)C([H])([H])SC([H])([H])C(=O)N([H])c2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3s2)c([H])c([H])c1Br,0.7180849041473794,0.18440305692177408
1582613,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(OS(=O)(=O)c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])C2=O,0.5244094880676222,0.3945391825176018
5737607,[H]/C(=C(\C(=O)n1nnc2c([H])c([H])c([H])c([H])c21)C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H],0.3763376251388186,0.3386574828835783
1295977,[H]c1c([H])c([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])n2)c([H])c1[H],0.6038865234380298,0.16970631502036576
2829688,[H]c1c([H])c([H])c(-n2c(=O)c(N3C(=O)/C(=C4/C(=O)N(C(=O)C([H])([H])[H])c5c([H])c([H])c([H])c([H])c54)SC3=S)c(C([H])([H])[H])n2C([H])([H])[H])c([H])c1[H],0.7159672535708674,0.4572755854718808
2208787,[H]c1c([H])c([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])n2)c([H])c1[H],0.6038865234380298,0.31433265451976206
2196572,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(OS(=O)(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])C2=O,0.5017685898800217,0.3392482574935192
867308,[H]c1nc2c([H])c([H])c(OC([H])([H])[H])c([H])c2c([H])c1OC(=O)C([H])([H])[H],0.27132719470983474,0.4061061592593466
2195947,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(OS(=O)(=O)c1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H])C2=O,0.5017685898800217,0.3697093855826526
2930750,[H]c1sc(C(=O)C([H])([H])OC(=O)C([H])(N([H])c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0.6200089450044364,0.399167455307799
2212212,[H]c1c([H])c([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])n(C(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])n2)c([H])c1[H],0.6279594918845711,0.3084641336697662
1193358,[H]c1c([H])c(Cl)c([H])c(OC([H])([H])C(=O)Oc2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2[H])c1[H],0.598330578780852,0.32100786935640985
4279449,[H]c1c([H])c([H])c(C(=O)C([H])([H])OC(=O)C([H])([H])SC([H])([H])C(=O)N([H])c2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3s2)c([H])c1[H],0.623948465404759,0.22587918397717222
751361,[H]c1c([H])c([H])c(N([H])C(=S)N([H])c2c(C(=O)OC([H])([H])C([H])([H])[H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],0.5148914360621971,0.40374183341399417
4528562,[H]c1c([H])c(C(=O)N([H])C([H])(C(=O)OC([H])([H])C(=O)N([H])C(=O)c2c([H])c([H])c([H])n2C([H])([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0.6460201103340663,0.5311153451690093
2844391,[H]OC([H])(C(=O)N([H])/N=C(\[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])[H],0.33091790795247156,0.542397239837534
4364862,[H]c1nc(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])C([H])([H])C(=O)c2sc([H])c([H])c2[H])c(Cl)c(C([H])([H])[H])c1Cl,0.6050781295183507,0.39818630318468357
4840341,[H]c1c([H])c([N+](=O)[O-])c(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])n2c([H])nc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1Cl,0.6265552620630982,0.4078150913273316
11834380,[H]c1sc(C(=O)Oc2nn(C(=O)N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(N([H])[H])c2[H])c([H])c1[H],0.5446121319468954,0.47472726780388413
16187677,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])C(=O)c3c([H])n(-c4c([H])c([H])c([H])c([H])c4OC([H])([H])[H])c(=O)c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],0.7548222815413383,0.460489180814531
4686951,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.46083905984775375,0.05349080719508261
3934876,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])n(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])n2)c([H])c1[H],0.5149645188486579,0.08717547716876059
4011449,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3sc([H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4952377025805925,0.07281092838921607
2793144,[H]c1c([H])c([H])c(-c2oc3c([H])c([H])c(Cl)c([H])c3/c(=[N+](\[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c([H])c1[H],0.581574351990306,0.507204424263703
2973644,[H]c1c([H])c(C([H])([H])N([H])c2nc(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nn2C(=O)C([H])([H])OC([H])([H])[H])c([H])c([H])c1F,0.5385948589160653,0.3123899159598332
977140,[H]c1oc(-c2nc(SC([H])([H])[H])n(C(=O)c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])n2)c([H])c1[H],0.4747480635631048,0.0
2972465,[H]c1oc(C([H])([H])N([H])c2nc(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nn2C(=O)C([H])([H])[H])c([H])c1[H],0.4408956031807273,0.3772487207987758
3978169,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3sc([H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.47132670204634297,0.043138949870550634
3961312,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3sc([H])c([H])c3[H])n(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])n2)c([H])c1[H],0.4952377025805925,0.09001755780088751
4530751,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)c3oc([H])c([H])c3[H])n2)c([H])c1[H],0.5244972725905255,0.18203238495515636
4313559,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n(C(=O)C([H])([H])[H])n2)c([H])c1[H],0.4885583196262037,0.1621357860514026
4007214,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.5339813889223477,0.22511697719002055
3922884,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4919201236377077,0.0
978166,[H]c1c([H])c([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)C([H])([H])OC([H])([H])[H])n2)c([H])c1[H],0.4868740015966177,0.2766008046107308
16189465,[H]c1oc(C([H])([H])N([H])C(=O)c2c([H])n(C([H])([H])C([H])([H])[H])c3c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3c2=O)c([H])c1[H],0.643461445309566,0.36078728611766087
970713,[H]c1nc([H])c(-c2nc(N([H])[H])n(C(=O)c3c([H])c([H])c([H])c([H])c3Cl)n2)c([H])c1[H],0.44627173068986065,0.222074055438145
2196926,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(OS(=O)(=O)c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H])C2=O,0.5017685898800217,0.36905592283698857
2984721,[H]c1c([H])c(N([H])C(=O)C([H])([H])C2([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])N2C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1Cl,0.6560770751212368,0.4063224608416805
2976015,[H]c1sc(C([H])([H])N([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])nn2C(=O)C([H])([H])[H])c([H])c1[H],0.44450045868569293,0.22955189478742336
5738629,[H]Oc1c([H])c([H])c(O[H])n1-c1nc2n(n1)C([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C([H])([H])C(c1c([H])c([H])c([H])c([H])c1[H])=N2,0.5844196445095843,0.46703575613299475
2976054,[H]c1oc(C([H])([H])N([H])c2nc(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nn2C(=O)C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0.4902798267018992,0.4678399731188928
2975977,[H]c1sc(C([H])([H])N([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])nn2C(=O)C([H])([H])OC([H])([H])[H])c([H])c1[H],0.4968777622559438,0.30878470037260336
2983598,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])n2)c([H])c1[H],0.5844196445095843,0.07721183347906034
1828813,[H]c1sc(C(=O)N(C(=O)c2sc([H])c([H])c2[H])c2nnn(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.5491573744693623,0.3406062026802201
2984389,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])n2)c([H])c1[H],0.4852035707989715,0.08453785264398263
2974667,[H]c1c([H])c([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])n(C(=O)C([H])([H])[H])n2)c([H])c1[H],0.5085271761863095,0.4083076894157061
2979683,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3oc([H])c([H])c3[H])n(C(=O)c3sc([H])c([H])c3[H])n2)c([H])c1[H],0.5338406095091575,0.3298825735861299
2981331,[H]c1nc([H])c(C(=O)n2nc(-c3oc([H])c([H])c3[H])nc2N([H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],0.5338406095091575,0.0
2972880,[H]c1sc(C([H])([H])N([H])c2nc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])nn2C(=O)C([H])([H])C([H])([H])[H])c([H])c1[H],0.5197181679271291,0.366612577302914
2973030,[H]c1c([H])c(C([H])([H])N([H])c2nc(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nn2C(=O)C([H])([H])[H])c([H])c([H])c1F,0.49024615977302705,0.2974703593971515
972160,[H]c1nc([H])c(-c2nc(N([H])[H])n(C(=O)c3c([H])c([H])c(F)c([H])c3[H])n2)c([H])c1[H],0.4163051985244124,0.3820858008818624
2831093,[H]c1c2c(c([H])c(C3([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])[H])OC(=[N+]([H])[H])[C-]3C#N)c1[N+](=O)[O-])OC([H])([H])O2,0.567044876350495,0.34258382365803464
728528,[H]c1oc(C(=O)Oc2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)oc3c2[H])c([H])c1[H],0.3905675958315326,0.3443987076233057
5129485,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])n2)c([H])c1[H],0.5339813889223477,0.2572409463619579
828593,[H]c1oc(-c2nc(N([H])[H])n(C(=O)c3c([H])c([H])c([H])c([H])c3Cl)n2)c([H])c1[H],0.4257787971646561,0.4794527002628207
969825,[H]c1oc(-c2nc(N([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])n2)c([H])c1[H],0.47307093374552905,0.38725761255471713
954456,[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])n1-c1c([H])c([H])c([H])c([H])c1O[H],0.5117056688094883,0.465020853887858
15989063,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H])C2([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.6345909223939222,0.4668036151811529
3360319,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])n(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])n2)c([H])c1[H],0.5553502603509719,0.2922562234538551
4580065,[H]c1nc([H])c(-c2nc(N([H])C([H])([H])c3oc([H])c([H])c3[H])n(C(=O)c3oc([H])c([H])c3[H])n2)c([H])c1[H],0.5084086141882816,0.24596869962781198
4547176,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)C([H])([H])[H])N1ON=C(c3c(C([H])([H])[H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c3C([H])([H])[H])N21,0.5101278585892135,0.4081294325805716
5707818,[H]/C(=C1\N=C(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])N(C(=O)C([H])([H])[H])C1=O)c1c([H])c([H])c(-n2nc([H])nc2[H])c([H])c1[H],0.603841357154761,0.34401543762204634
3374027,[H]c1c([H])c([H])c(N2N(C(=O)c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C(=O)C(C([H])([H])[H])(C([H])([H])OC(=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],0.6161579717769212,0.49233677434109363
5000438,[H]c1nc([H])c(-c2nc(N([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])n2)c([H])c1[H],0.44627173068986065,0.33461730431516296
16195511,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)c2c([H])n(C([H])([H])[H])c3c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3c2=O)c(OC([H])([H])[H])c1[H],0.6755986170235582,0.43666066130365633
16195512,[H]c1oc(C([H])([H])N([H])C(=O)c2c([H])n(C([H])([H])[H])c3c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3c2=O)c([H])c1[H],0.6253305185139969,0.33914959037112336
16195513,[H]c1oc(C([H])([H])N([H])C(=O)c2c([H])n(C([H])([H])[H])c3c([H])c([H])c(S(=O)(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c3c2=O)c([H])c1[H],0.6279753625269714,0.3853208372701755
1504975,[H]N([H])C(=O)C([H])([H])c1nnc(N([H])[H])s1,0.09797753526926425,0.45645723892693213
7202802,[H]c1oc(C(=O)N([H])c2nc3c([H])c4c(c([H])c3s2)OC([H])([H])O4)c([H])c1[H],0.42573912853895507,0.46051506962467387
5167185,[H]c1sc(C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])c([H])c1[H],0.5506532682476684,0.4442945356506604
2569844,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(N([H])C(=O)c2c([H])c([H])c3nc([H])n([H])c3c2[H])c1[H],0.4868740015966177,0.44386375174819614
2508689,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[N+](=O)[O-])c(C#N)c1[H],0.54002873578666,0.45844254605167073
2323773,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)N([H])N([H])C2=NC([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],0.4105310465180411,0.4498730883140986
2317506,[H]c1c([H])c(C(=O)N([H])c2nnc(C(=O)OC([H])([H])[H])n2[H])c([H])c([H])c1F,0.3783262986746042,0.2859924710073817
2376254,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C(=O)n1nc([H])n(C([H])([H])[H])c1=S,0.31013191654142996,0.34821287564585846
2314952,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])c1nnc(C(=O)OC([H])([H])[H])n1[H],0.45186738504332613,0.3908519649232138
4074664,[H]c1c([H])c([H])c(-c2nn(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2C(=O)N2c3c([H])c([H])c(C([H])([H])[H])c([H])c3C3([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C23[H])c([H])c1[H],0.6672269641529085,0.40297489436155176
4057786,[H]Oc1c([H])c([H])c(Br)c([H])c1C(=O)OC([H])([H])C(=O)N([H])c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,0.7440859968775155,0.44604219649345034
2405928,[H]c1nn(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c(N([H])[H])c1C#N,0.3308611791489672,0.48331865463852824
4411955,[H]c1c(C(=O)OC([H])([H])C(=O)N([H])c2c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c([H])c2OC([H])([H])[H])sc(C([H])([H])[H])c1[H],0.6743199134402651,0.3020082875612653
3895265,[H]c1c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1N([H])C(=O)c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H],0.6200504102764741,0.5334531432877633
4220337,[H]c1c([H])c(N([H])C(=O)C([H])([H])OC(=O)c2nn([H])c3c([H])c([H])c([H])c([H])c23)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c1[H],0.6621897999194561,0.3521223917038943
2543092,[H]c1c([H])c([H])c(-n2c(=O)c(N([H])C(=O)C([H])([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c(C([H])([H])[H])n2C([H])([H])[H])c([H])c1[H],0.6038757675943116,0.41111139642853745
4620224,[H]c1c([H])c([H])c(OC([H])([H])C(=O)OC([H])([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2OC([H])([H])[H])c([H])c1[H],0.6862593500584403,0.41175262781904687
4536543,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])C(=S)N([H])c1c([H])c([H])c2c([H])nn([H])c2c1[H],0.4661145695777811,0.39282713826306687
2405641,[H]c1c([H])c(N([H])C(=S)N([H])c2c([H])c([H])c3c([H])nn([H])c3c2[H])c([H])c([H])c1OC([H])([H])[H],0.44450045868569293,0.4336137873110054
2314187,[H]c1c([H])c([H])c(C(=O)N([H])c2nnc(C(=O)OC([H])([H])[H])n2[H])c(Br)c1[H],0.4899886394376368,0.22142312257515206
2367859,[H]c1oc(C(=O)N2C(=O)c3c([H])c([H])c([H])c(N([H])[H])c3C2=O)c([H])c1[H],0.36149128208831227,0.45529237996512206
947659,[H]/C(=N\N([H])C(=O)c1c([H])c([H])c2nc([H])n([H])c2c1[H])c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-],0.46428212903159727,0.38968075563023663
2456457,[H]OC(=O)c1nn(C([H])([H])C(=O)N([H])c2sc3c(c2C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)c2c([H])c([H])c([H])c([H])c12,0.639584709973686,0.5074275173362155
2744363,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1-c1nnc(C([H])([H])Sc2nn([H])c(=O)n2C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])o1,0.607945214751269,0.41720386025955647
2726047,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])/N=C(\[H])c2c([H])oc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H],0.510050505656129,0.43912371449477233
2815231,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N([H])c2nnc(SC([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])n2[H])c1[H],0.5684618007279568,0.40130629266999596
644992,[H]c1c([H])c2c3c(c([H])c([H])c(OC([H])([H])[H])c3c1[H])C(C([H])([H])[H])=NN2[H],0.25865743567904853,0.4321389828888989
5423532,[H]c1c([H])c(-c2nc(-c3c([H])c4c([H])c(OC([H])([H])[H])c([H])c([H])c4n([H])c3=O)no2)c([H])c([H])c1F,0.5116325567174059,0.43830204547831303
658077,[H]OC(=O)C([H])([H])Sc1nc2sc3c(c2c(=O)n1C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H],0.46597258385422113,0.4812502529420484
659575,[H]N(C(=O)C([H])(C(F)(F)F)C(F)(F)F)c1nnc(SC([H])([H])C([H])([H])[H])s1,0.514713199477161,0.3996609871481769
662102,[H]c1c([H])c(OC([H])([H])[H])c(-c2nn3c(-c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])nnc3s2)c(OC([H])([H])[H])c1[H],0.5596827532200656,0.4925338448302045
426874,[H]c1nc2c([H])c([H])c(N([H])[H])c(N([H])[H])c2c([H])c1[H],0.10160529092647524,0.40985596603403684
5389865,[H]c1c([H])c([H])c(-c2nc(-c3c([H])c4c([H])c(OC([H])([H])[H])c([H])c([H])c4n([H])c3=O)no2)c([H])c1[H],0.4816843571449853,0.5079491353496549
665493,[H]c1c([H])c([H])c(-c2nn([H])c(-c3nnc4sc(-c5c(OC([H])([H])[H])c([H])c([H])c([H])c5OC([H])([H])[H])nn34)c2[H])c([H])c1[H],0.6106468626270525,0.4799871119115452
3237441,[H]c1c([H])c(-c2nn(S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)c(N([H])[H])c2[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H],0.6682256408750846,0.4355312315176805
2142222,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2c([H])c3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c1[H],0.34867980880541005,0.5032423995277603
3244140,[H]c1c(-c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])nc(S(=O)(=O)C([H])([H])[H])nc1C(F)(F)F,0.5506495814849872,0.5095569447374725
1151859,[H]c1c(-c2c([H])c([H])c([H])c([H])c2[H])nc(S(=O)(=O)C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])nc1C(F)(F)F,0.5684536089509867,0.4130450928568287
2976134,[H]c1nn(C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c1N([H])C(=O)c1c([H])nn2c(C(F)(F)F)c([H])c(-c3oc([H])c([H])c3[H])nc12,0.7227288331906517,0.4684188545920894
2980973,[H]c1c(-c2c([H])c([H])c(F)c([H])c2[H])nc(S(=O)(=O)C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])nc1C(F)(F)F,0.5941031988335811,0.41384894609534845
2906776,[H]c1c([H])c([H])c(C(=O)C2([H])Oc3nc(SC([H])([H])[H])nnc3-c3c([H])c([H])c([H])c([H])c3N2[H])c(OC([H])([H])[H])c1[H],0.5771992970346859,0.4257460418422764
1336342,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(c3nn4c(-c5c([H])c([H])c(Br)c([H])c5[H])nnc4c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],0.6497231855872587,0.4567575933258691
1180676,[H]c1c([H])c(N2C(=O)C(Cl)=C(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C2=O)c([H])c(Cl)c1Cl,0.5669338721898586,0.32540150844151255
645100,[H]Oc1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c2c([H])c([H])c([H])c3c2n1C([H])([H])C3([H])[H],0.5068256222665951,0.4624229005359763
646406,[H]OC(=O)C1([H])N([H])c2c(C([H])([H])[H])c(C([H])([H])[H])c([H])c([H])c2C2([H])C([H])=C([H])C([H])([H])C21[H],0.333214393090015,0.34867508016409043
